,seconds ,point x ,point y ,point z ,pupil diameter,flag
2214,34.66,96.08,-15.72,67.76,5.74,-
2215,34.67,66.94,-15.72,46.58,5.65,-
2216,34.68,56.44,-15.72,37.95,5.28,-
2217,34.69,56.4,-15.72,37.95,5.28,-
2218,34.7,64.32,-15.72,44.84,5.1,-
2219,34.72,98.89,-15.72,72.5,6.24,-
2220,34.73,56.67,-15.72,38.79,5.19,-
2221,34.74,108.67,-15.72,89.37,5.56,-
2222,34.75,89.58,-15.72,72.27,5.33,-
2223,34.76,59.02,-15.72,42.05,5.77,-
2224,34.77,52.19,-15.72,37.89,5.56,-
2225,34.78,51.39,-15.72,37.41,5.56,-
2226,34.79,51.32,-15.72,37.43,5.56,-
2227,34.8,51.68,-15.72,37.78,5.62,-
2228,34.81,56.39,-15.72,40.58,5.53,-
2229,34.83,63.16,-15.72,46.22,5.22,-
2230,34.84,64.32,-15.72,47.41,5.17,-
2231,34.85,64.84,-15.72,47.64,5.26,-
2232,34.86,155.83,-15.72,109.47,5.39,-
2233,34.87,62.37,-15.72,44.05,5.12,-
2234,34.88,61.01,-15.72,44.62,4.82,-
2235,34.89,62.88,-15.72,44.79,4.8,-
2236,34.9,119.23,-15.72,87.61,5.15,-
2237,34.91,111.8,-15.72,81.5,5.15,-
2238,34.93,130.85,-15.72,95.58,5.49,-
2239,34.94,182.26,-15.72,122.83,5.51,-
2240,34.95,186.3,-15.72,124.26,5.93,-
2241,34.96,180.41,-15.72,124.63,5.91,-
2242,34.97,76.63,-15.72,51.41,5.53,-
2243,34.98,76.47,-15.72,51.52,0.0,-
2244,34.99,76.37,-15.72,51.67,0.0,-
2245,35.0,76.16,-15.72,51.73,0.0,-
2246,35.01,75.99,-15.72,51.82,0.0,-
2247,35.03,75.83,-15.72,51.91,0.0,-
2248,35.04,75.72,-15.72,52.03,0.0,-
2249,35.05,75.67,-15.72,52.18,0.0,-
2250,35.06,75.59,-15.72,52.33,0.0,-
2251,35.07,75.65,-15.72,52.56,0.0,-
2252,35.08,75.69,-15.72,52.79,0.0,-
2253,35.09,75.76,-15.72,53.04,0.0,-
2254,35.1,75.72,-15.72,53.21,0.0,-
2255,35.11,75.74,-15.72,53.41,0.0,-
2256,35.13,75.79,-15.72,53.63,0.0,-
2257,35.14,75.76,-15.72,53.79,0.0,-
2258,35.15,75.74,-15.72,53.95,0.0,-
2259,35.16,75.75,-15.72,54.13,0.0,-
2260,35.17,75.63,-15.72,54.2,0.0,-
2261,35.18,75.7,-15.72,54.38,0.0,-
2262,35.19,75.73,-15.72,54.52,0.0,-
2263,35.2,75.76,-15.72,54.64,0.0,-
2264,35.22,75.8,-15.72,54.76,0.0,-
2265,35.23,75.96,-15.72,54.91,0.0,-
2266,35.24,76.22,-15.72,55.12,0.0,-
2267,35.25,76.44,-15.72,55.29,0.0,-
2268,35.26,76.73,-15.72,55.5,0.0,-
2269,35.27,76.96,-15.72,55.63,0.0,-
2270,35.28,77.29,-15.72,55.81,0.0,-
2271,35.29,77.56,-15.72,55.94,0.0,-
2272,35.3,77.76,-15.72,56.0,0.0,-
2273,35.32,78.07,-15.72,56.13,0.0,-
2274,35.33,78.31,-15.72,56.2,0.0,-
2275,35.34,78.61,-15.72,56.3,0.0,-
2276,35.35,78.84,-15.72,56.37,0.0,-
2277,35.36,79.1,-15.72,56.43,0.0,-
2278,35.37,79.32,-15.72,56.49,0.0,-
2279,35.38,79.53,-15.72,56.51,0.0,-
2280,35.39,79.64,-15.72,56.49,0.0,-
2281,35.4,79.71,-15.72,56.43,0.0,-
2282,35.42,79.87,-15.72,56.43,0.0,-
2283,35.43,79.91,-15.72,56.37,0.0,-
2284,35.44,79.93,-15.72,56.3,0.0,-
2285,35.45,80.05,-15.72,56.32,0.0,-
2286,35.46,80.11,-15.72,56.3,0.0,-
2287,35.47,80.27,-15.72,56.35,0.0,-
2288,35.48,80.41,-15.72,56.37,0.0,-
2289,35.49,80.53,-15.72,56.39,0.0,-
2290,35.5,80.74,-15.72,56.47,0.0,-
2291,35.51,80.91,-15.72,56.5,0.0,-
2292,35.53,81.06,-15.72,56.51,0.0,-
2293,35.54,81.16,-15.72,56.5,0.0,-
2294,35.55,81.24,-15.72,56.44,0.0,-
2295,35.56,81.31,-15.72,56.4,0.0,-
2296,35.57,81.31,-15.72,56.27,0.0,-
2297,35.58,81.41,-15.72,56.2,0.0,-
2298,35.59,81.57,-15.72,56.14,0.0,-
2299,35.6,81.67,-15.72,56.04,0.0,-
2300,35.61,81.76,-15.72,55.91,0.0,-
2301,35.63,81.8,-15.72,55.71,0.0,-
2302,35.64,81.81,-15.72,55.48,0.0,-
2303,35.65,81.71,-15.72,55.18,0.0,-
2304,35.66,81.69,-15.72,54.91,0.0,-
2305,35.67,81.63,-15.72,54.57,0.0,-
2306,35.68,81.53,-15.72,54.24,0.0,-
2307,35.69,81.37,-15.72,53.83,0.0,-
2308,35.7,81.32,-15.72,53.52,0.0,-
2309,35.71,81.17,-15.72,53.16,0.0,-
2310,35.73,81.03,-15.72,52.81,0.0,-
2311,35.74,80.96,-15.72,52.52,0.0,-
2312,35.75,80.82,-15.72,52.21,0.0,-
2313,35.76,80.7,-15.72,51.96,0.0,-
2314,35.77,80.55,-15.72,51.71,0.0,-
2315,35.78,80.39,-15.72,51.47,0.0,-
2316,35.79,80.25,-15.72,51.27,0.0,-
2317,35.8,80.14,-15.72,51.11,0.0,-
2318,35.81,80.14,-15.72,51.07,0.0,-
2319,35.83,80.12,-15.72,51.01,0.0,-
2320,35.84,80.18,-15.72,51.02,0.0,-
2321,35.85,80.26,-15.72,51.06,0.0,-
2322,35.86,80.38,-15.72,51.14,0.0,-
2323,35.87,80.51,-15.72,51.25,0.0,-
2324,35.88,80.66,-15.72,51.33,0.0,-
2325,35.89,80.8,-15.72,51.45,0.0,-
2326,35.9,80.97,-15.72,51.56,0.0,-
2327,35.92,81.11,-15.72,51.65,0.0,-
2328,35.93,81.35,-15.72,51.79,0.0,-
2329,35.94,81.55,-15.72,51.93,0.0,-
2330,35.95,81.78,-15.72,52.07,0.0,-
2331,35.96,82.03,-15.72,52.19,0.0,-
2332,35.97,82.35,-15.72,52.37,0.0,-
2333,35.98,82.71,-15.72,52.57,0.0,-
2334,35.99,83.02,-15.72,52.71,0.0,-
2335,36.0,83.37,-15.72,52.88,0.0,-
2336,36.02,83.62,-15.72,53.0,0.0,-
2337,36.03,83.92,-15.72,53.12,0.0,-
2338,36.04,84.21,-15.72,53.24,0.0,-
2339,36.05,84.61,-15.72,53.44,0.0,-
2340,36.06,84.85,-15.72,53.53,0.0,-
2341,36.07,85.24,-15.72,53.69,0.0,-
2342,36.08,85.51,-15.72,53.79,0.0,-
2343,36.09,85.75,-15.72,53.87,0.0,-
2344,36.1,85.91,-15.72,53.91,0.0,-
2345,36.12,86.04,-15.72,53.96,0.0,-
2346,36.13,86.04,-15.72,53.89,0.0,-
2347,36.14,85.98,-15.72,53.79,0.0,-
2348,36.15,85.86,-15.72,53.67,0.0,-
2349,36.16,85.71,-15.72,53.56,0.0,-
2350,36.17,85.5,-15.72,53.41,0.0,-
2351,36.18,85.27,-15.72,53.27,0.0,-
2352,36.19,85.21,-15.72,53.22,0.0,-
2353,36.2,84.95,-15.72,53.06,0.0,-
2354,36.22,84.89,-15.72,53.03,0.0,-
2355,36.23,84.75,-15.72,52.96,0.0,-
2356,36.24,84.69,-15.72,52.97,0.0,-
2357,36.25,84.6,-15.72,52.95,0.0,-
2358,36.26,84.41,-15.72,52.87,0.0,-
2359,36.27,84.25,-15.72,52.83,0.0,-
2360,36.28,84.04,-15.72,52.77,0.0,-
2361,36.29,83.78,-15.72,52.68,0.0,-
2362,36.3,83.55,-15.72,52.63,0.0,-
2363,36.31,83.35,-15.72,52.6,0.0,-
2364,36.33,83.12,-15.72,52.56,0.0,-
2365,36.34,82.89,-15.72,52.53,0.0,-
2366,36.35,82.73,-15.72,52.53,0.0,-
2367,36.36,82.5,-15.72,52.53,0.0,-
2368,36.37,82.33,-15.72,52.56,0.0,-
2369,36.38,82.1,-15.72,52.57,0.0,-
2370,36.39,81.94,-15.72,52.62,0.0,-
2371,36.41,757.38,-15.72,620.41,5.7,-
2372,36.53,719.86,-15.72,584.77,5.8,-
2373,36.99,66.36,-15.72,49.97,5.07,-
2374,37.0,65.52,-15.72,48.59,5.21,-
2375,37.01,75.01,-15.72,51.11,4.33,-
2376,37.03,75.75,-15.72,51.59,4.33,-
2377,37.04,58.38,-15.72,40.01,5.32,-
2378,37.05,58.13,-15.72,38.78,5.12,-
2379,37.06,59.51,-15.72,38.65,5.11,-
2380,37.07,57.5,-15.72,37.6,5.12,-
2381,37.08,55.53,-15.72,37.13,5.11,-
2382,37.09,59.32,-15.72,37.3,5.23,-
2383,37.1,58.52,-15.72,37.43,5.16,-
2384,37.12,58.84,-15.72,37.62,5.22,-
2385,37.13,58.03,-15.72,37.7,5.15,-
2386,37.14,57.97,-15.72,37.03,5.09,-
2387,37.15,58.45,-15.72,36.81,5.31,-
2388,37.16,59.56,-15.72,37.38,5.29,-
2389,37.17,59.22,-15.72,37.43,5.92,-
2390,37.18,59.14,-15.72,37.49,5.93,-
2391,37.19,59.57,-15.72,37.75,5.28,-
2392,37.2,61.28,-15.72,38.46,5.95,-
2393,37.21,60.1,-15.72,37.9,5.28,-
2394,37.23,60.1,-15.72,38.37,5.27,-
2395,37.24,60.16,-15.72,38.29,5.26,-
2396,37.25,60.3,-15.72,38.13,5.27,-
2397,37.26,62.6,-15.72,39.29,5.26,-
2398,37.27,62.86,-15.72,39.85,5.26,-
2399,37.28,62.61,-15.72,39.93,5.26,-
2400,37.29,63.09,-15.72,40.71,5.26,-
2401,37.3,64.42,-15.72,41.63,5.26,-
2402,37.32,64.3,-15.72,41.83,5.26,-
2403,37.33,63.71,-15.72,41.41,5.26,-
2404,37.34,65.63,-15.72,42.5,5.26,-
2405,37.35,66.4,-15.72,43.11,5.26,-
2406,37.36,65.85,-15.72,42.82,5.25,-
2407,37.37,66.53,-15.72,43.25,5.25,-
2408,37.38,68.36,-15.72,42.3,5.3,-
2409,37.39,65.33,-15.72,41.05,5.3,-
2410,37.4,65.4,-15.72,42.42,5.24,-
2411,37.41,64.47,-15.72,41.49,5.27,-
2412,37.43,65.16,-15.72,42.21,5.39,-
2413,37.44,76.88,-15.72,49.97,5.37,-
2414,37.45,70.67,-15.72,43.84,6.01,-
2415,37.46,78.72,-15.72,49.1,5.28,-
2416,37.47,119.78,-15.72,76.59,6.04,-
2417,37.48,194.75,-15.72,127.34,5.49,-
2418,37.5,201.45,-15.72,132.27,5.42,-
2419,37.51,251.44,-15.72,161.89,5.38,-
2420,37.53,361.9,-15.72,219.73,5.26,-
2421,37.54,266.93,-15.72,168.48,5.4,-
2422,37.55,266.02,-15.72,171.96,5.21,-
2423,37.56,358.89,-15.72,216.07,5.88,-
2424,37.57,301.85,-15.72,189.16,5.49,-
2425,37.58,186.22,-15.72,116.96,5.24,-
2426,37.59,640.18,-15.72,398.07,5.46,-
2427,37.64,376.24,-15.72,237.34,5.16,-
2428,37.65,283.88,-15.72,168.78,5.09,-
2429,37.66,171.97,-15.72,114.07,5.86,-
2430,37.67,453.63,-15.72,283.15,5.11,-
2431,37.68,286.46,-15.72,182.66,5.12,-
2432,37.69,317.4,-15.72,192.25,5.19,-
2433,37.7,334.61,-15.72,219.19,5.24,-
2434,38.42,507.29,-15.72,844.72,0.0,-
2435,38.44,429.25,-15.72,724.94,0.0,-
2436,38.45,362.46,-15.72,618.97,0.0,-
2437,38.46,311.26,-15.72,536.62,0.0,-
2438,38.47,269.44,-15.72,468.13,0.0,-
2439,38.48,237.08,-15.72,414.1,0.0,-
2440,38.49,210.49,-15.72,369.01,0.0,-
2441,38.5,187.89,-15.72,329.37,0.0,-
2442,38.51,169.58,-15.72,297.09,0.0,-
2443,38.52,153.34,-15.72,267.81,0.0,-
2444,38.54,139.42,-15.72,242.24,0.0,-
2445,38.55,127.38,-15.72,220.03,0.0,-
2446,38.56,117.86,-15.72,201.96,0.0,-
2447,38.57,110.13,-15.72,187.14,0.0,-
2448,38.58,104.35,-15.72,175.57,0.0,-
2449,38.59,99.37,-15.72,165.6,0.0,-
2450,38.6,96.04,-15.72,158.42,0.0,-
2451,38.61,93.52,-15.72,152.73,0.0,-
2452,38.62,91.63,-15.72,148.19,0.0,-
2453,38.64,90.78,-15.72,145.37,0.0,-
2454,38.65,90.22,-15.72,143.15,0.0,-
2455,38.66,90.72,-15.72,142.64,0.0,-
2456,38.67,91.45,-15.72,142.47,0.0,-
2457,38.68,93.29,-15.72,143.96,0.0,-
2458,38.69,95.25,-15.72,145.64,0.0,-
2459,38.7,97.81,-15.72,148.14,0.0,-
2460,38.71,100.65,-15.72,150.97,0.0,-
2461,38.72,103.5,-15.72,153.75,0.0,-
2462,38.74,107.2,-15.72,157.58,0.0,-
2463,38.75,110.9,-15.72,161.33,0.0,-
2464,38.76,115.28,-15.72,166.01,0.0,-
2465,38.77,120.22,-15.72,171.38,0.0,-
2466,38.78,125.83,-15.72,177.62,0.0,-
2467,38.79,387.41,30.12,873.65,5.81,-
2468,38.8,402.7,26.31,873.65,5.89,-
2469,38.81,405.17,48.19,873.65,5.73,-
2470,38.82,384.72,56.83,873.65,5.66,-
2471,38.84,352.26,103.25,873.65,5.78,-
2472,38.85,362.95,121.36,873.65,5.71,-
2473,38.86,418.49,41.22,873.65,5.78,-
2474,38.87,392.38,41.83,873.65,5.81,-
2475,38.88,381.54,33.63,873.65,5.8,-
2476,38.89,375.98,45.13,873.65,5.73,-
2477,38.9,389.69,41.62,873.65,5.92,-
2478,38.91,420.01,31.57,873.65,5.81,-
2479,38.92,405.31,50.77,873.65,5.81,-
2480,38.94,393.36,30.41,873.65,5.82,-
2481,38.95,354.62,100.54,873.65,5.76,-
2482,38.96,370.17,90.22,873.65,5.72,-
2483,38.97,371.99,84.56,873.65,5.66,-
2484,38.98,380.31,81.54,873.65,5.78,-
2485,38.99,387.03,68.21,873.65,5.61,-
2486,39.0,413.0,40.17,873.65,5.78,-
2487,39.01,401.78,54.02,873.65,5.78,-
2488,39.02,434.04,56.88,873.65,5.68,-
2489,39.04,375.32,95.05,873.65,5.8,-
2490,39.05,400.9,61.22,873.65,5.24,-
2491,39.06,404.48,67.25,873.65,5.45,-
2492,39.07,344.54,67.28,873.65,5.67,-
2493,39.08,300.5,44.84,873.65,5.78,-
2494,39.09,233.0,151.97,873.65,5.91,-
2495,39.1,224.93,96.38,873.65,5.7,-
2496,39.11,255.5,105.54,873.65,5.59,-
2497,39.12,267.58,111.65,873.65,5.58,-
2498,39.14,236.96,112.73,873.65,5.61,-
2499,39.15,193.84,133.68,873.65,5.72,-
2500,39.16,191.99,148.94,873.65,5.55,-
2501,39.17,212.36,120.63,873.65,5.57,-
2502,39.18,249.59,151.95,873.65,5.6,-
2503,39.19,283.23,145.81,873.65,5.41,-
2504,39.2,256.33,69.66,873.65,5.45,-
2505,39.21,223.64,87.52,873.65,5.61,-
2506,39.22,250.18,54.77,873.65,5.45,-
2507,39.24,284.73,94.18,873.65,5.44,-
2508,39.25,255.93,79.04,873.65,5.46,-
2509,39.26,302.22,79.13,873.65,5.42,-
2510,39.27,355.77,112.68,873.65,4.81,-
2511,39.28,346.42,68.02,873.65,5.27,-
2512,39.29,304.93,65.32,873.65,5.55,-
2513,39.3,347.26,83.19,873.65,5.7,-
2514,39.31,314.82,114.33,873.65,5.31,-
2515,39.32,346.68,94.67,873.65,5.36,-
2516,39.34,329.37,109.21,873.65,5.38,-
2517,39.35,349.25,81.49,873.65,5.46,-
2518,39.36,362.2,103.86,873.65,5.26,-
2519,39.37,362.31,86.44,873.65,5.44,-
2520,39.38,357.94,95.28,873.65,5.41,-
2521,39.39,355.04,129.67,873.65,5.2,-
2522,39.4,327.14,110.33,873.65,5.27,-
2523,39.41,331.13,122.02,873.65,5.25,-
2524,39.42,402.3,77.62,873.65,5.37,-
2525,39.44,395.08,87.73,873.65,5.17,-
2526,39.45,377.03,73.41,873.65,5.29,-
2527,39.46,369.4,127.05,873.65,5.33,-
2528,39.47,388.28,180.02,873.65,5.08,-
2529,39.48,305.0,118.09,873.65,5.31,-
2530,39.49,383.54,140.38,873.65,5.25,-
2531,39.5,363.41,115.48,873.65,5.28,-
2532,39.51,379.35,123.42,873.65,5.19,-
2533,39.52,347.78,112.65,873.65,5.25,-
2534,39.54,346.84,158.44,873.65,5.36,-
2535,39.55,387.52,138.69,873.65,5.35,-
2536,39.56,411.25,113.32,873.65,5.36,-
2537,39.57,385.04,119.38,873.65,5.21,-
2538,39.58,374.02,139.05,873.65,5.22,-
2539,39.59,411.3,95.6,873.65,5.2,-
2540,39.6,353.25,223.06,873.65,5.25,-
2541,39.67,410.62,232.27,873.65,5.14,-
2542,39.68,407.08,122.91,873.65,5.61,-
2543,39.7,441.18,203.31,873.65,5.45,-
2544,40.2,309.43,-15.72,204.43,5.39,-
2545,40.21,330.56,-15.72,217.02,5.36,-
2546,40.22,219.27,-15.72,133.37,5.57,-
2547,40.23,339.25,-15.72,215.62,5.33,-
2548,40.25,492.9,-15.72,276.71,5.6,-
2549,40.26,568.93,-15.72,359.91,5.58,-
2550,40.37,873.65,18.47,439.09,5.84,-
2551,40.38,873.65,37.63,448.24,5.99,-
2552,40.39,873.65,39.37,446.76,6.04,-
2553,40.4,873.65,67.9,404.0,6.01,-
2554,40.41,873.65,36.0,403.6,6.0,-
2555,40.42,873.65,36.98,418.68,5.96,-
2556,40.44,873.65,51.18,413.86,6.03,-
2557,40.45,873.65,40.58,395.52,5.89,-
2558,40.46,873.65,66.05,411.35,6.07,-
2559,40.47,873.65,33.11,426.92,6.08,-
2560,40.48,873.65,32.88,417.76,5.88,-
2561,40.49,873.65,49.86,436.21,5.89,-
2562,40.5,873.65,53.23,427.5,6.13,-
2563,40.52,873.65,27.14,445.63,5.78,-
2564,40.6,873.65,-8.35,453.28,5.97,-
2565,40.61,873.65,-12.72,426.55,5.81,-
2566,40.62,484.85,-15.72,206.38,5.9,-
2567,40.63,441.58,-15.72,189.15,5.64,-
2568,40.65,873.65,-6.56,373.85,5.64,-
2569,40.66,340.56,-15.72,149.64,5.57,-
2570,40.67,232.0,-15.72,104.0,5.43,-
2571,40.68,453.2,-15.72,200.85,5.63,-
2572,40.69,253.94,-15.72,113.05,5.78,-
2573,40.7,302.71,-15.72,128.95,5.47,-
2574,40.71,385.66,-15.72,184.0,5.43,-
2575,40.72,353.6,-15.72,157.16,5.5,-
2576,40.73,184.99,-15.72,83.49,5.62,-
2577,40.75,831.86,-15.72,391.48,5.67,-
2578,40.76,439.93,-15.72,198.69,5.61,-
2579,40.77,351.56,-15.72,154.71,5.61,-
2580,40.78,243.73,-15.72,108.81,5.63,-
2581,40.79,245.43,-15.72,107.02,5.64,-
2582,40.8,261.86,-15.72,115.0,5.67,-
2583,40.81,226.91,-15.72,100.53,5.69,-
2584,40.82,217.92,-15.72,98.74,5.63,-
2585,40.83,342.32,-15.72,156.46,5.59,-
2586,40.85,371.72,-15.72,171.48,5.6,-
2587,40.86,406.55,-15.72,189.04,5.6,-
2588,40.87,293.46,-15.72,138.01,5.62,-
2589,40.88,207.93,-15.72,92.48,5.73,-
2590,40.89,524.74,-15.72,253.39,5.63,-
2591,40.9,425.53,-15.72,203.34,5.64,-
2592,40.91,261.08,-15.72,124.94,5.73,-
2593,40.92,309.9,-15.72,139.2,5.73,-
2594,40.93,282.86,-15.72,130.89,5.71,-
2595,40.95,268.59,-15.72,123.78,5.73,-
2596,40.96,304.66,-15.72,139.0,5.79,-
2597,40.97,300.8,-15.72,137.17,5.79,-
2598,40.98,341.6,-15.72,149.34,5.85,-
2599,40.99,305.23,-15.72,133.18,5.8,-
2600,41.0,158.51,-15.72,73.01,5.74,-
2601,41.01,169.97,-15.72,78.65,5.8,-
2602,41.02,128.34,-15.72,60.28,5.88,-
2603,41.03,244.23,-15.72,120.24,5.51,-
2604,41.04,287.87,-15.72,133.06,5.75,-
2605,41.06,297.28,-15.72,136.88,5.63,-
2606,41.07,232.9,-15.72,108.74,5.68,-
2607,41.08,202.41,-15.72,95.93,5.64,-
2608,41.09,236.11,-15.72,109.67,5.34,-
2609,41.1,262.4,-15.72,122.1,5.76,-
2610,41.11,173.67,-15.72,80.17,5.78,-
2611,41.12,245.46,-15.72,114.87,5.79,-
2612,41.13,220.36,-15.72,103.59,5.64,-
2613,41.15,198.75,-15.72,91.87,5.27,-
2614,41.16,165.08,-15.72,75.44,5.91,-
2615,41.17,181.7,-15.72,87.42,5.89,-
2616,41.18,240.81,-15.72,122.17,5.54,-
2617,41.19,345.11,-15.72,173.42,5.67,-
2618,41.2,340.91,-15.72,172.68,0.0,-
2619,41.21,382.47,-15.72,61.53,4.87,-
2620,41.22,89.22,-15.72,23.9,4.22,-
2621,41.23,88.44,-15.72,24.02,0.0,-
2622,41.24,87.41,-15.72,24.12,0.0,-
2623,41.26,86.39,-15.72,24.2,0.0,-
2624,41.27,85.28,-15.72,24.27,0.0,-
2625,41.28,84.25,-15.72,24.35,0.0,-
2626,41.29,83.27,-15.72,24.43,0.0,-
2627,41.3,82.34,-15.72,24.51,0.0,-
2628,41.31,81.48,-15.72,24.59,0.0,-
2629,41.32,80.56,-15.72,24.66,0.0,-
2630,41.33,79.71,-15.72,24.72,0.0,-
2631,41.35,74.61,-15.72,44.95,5.39,-
2632,41.37,263.12,-15.72,267.91,4.98,-
2633,41.38,143.23,-15.72,157.33,5.51,-
2634,42.42,124.74,-15.72,106.22,5.88,-
2635,42.43,163.72,-15.72,109.88,5.66,-
2636,42.45,187.56,-15.72,121.05,5.72,-
2637,42.46,198.57,-15.72,121.71,6.07,-
2638,42.47,207.28,-15.72,125.18,6.15,-
2639,42.48,241.9,-15.72,143.93,6.04,-
2640,42.49,203.63,-15.72,122.92,6.05,-
2641,42.5,279.12,-15.72,156.76,6.07,-
2642,42.51,239.46,-15.72,138.09,5.69,-
2643,42.52,240.78,-15.72,137.9,6.02,-
2644,42.53,244.97,-15.72,140.04,6.11,-
2645,42.55,239.08,-15.72,136.02,6.07,-
2646,42.56,231.21,-15.72,131.0,6.01,-
2647,42.57,223.51,-15.72,124.5,6.08,-
2648,42.58,260.72,-15.72,138.72,6.06,-
2649,42.59,267.36,-15.72,143.41,6.05,-
2650,42.6,234.97,-15.72,128.48,5.96,-
2651,42.61,234.87,-15.72,131.92,5.96,-
2652,42.62,204.09,-15.72,117.42,5.95,-
2653,42.63,203.69,-15.72,115.26,6.16,-
2654,42.65,215.45,-15.72,121.68,6.28,-
2655,42.66,230.17,-15.72,137.91,5.94,-
2656,42.67,211.1,-15.72,124.67,6.1,-
2657,42.68,207.15,-15.72,123.07,5.59,-
2658,42.69,189.67,-15.72,110.64,5.66,-
2659,42.7,201.19,-15.72,116.93,6.24,-
2660,42.71,181.81,-15.72,105.56,5.92,-
2661,42.72,210.44,-15.72,122.59,6.11,-
2662,42.73,203.95,-15.72,119.56,6.25,-
2663,42.75,204.82,-15.72,120.4,5.79,-
2664,42.76,200.28,-15.72,117.85,5.82,-
2665,42.77,214.17,-15.72,124.3,5.82,-
2666,42.78,223.64,-15.72,131.17,5.8,-
2667,42.79,195.24,-15.72,115.36,5.69,-
2668,42.8,201.45,-15.72,118.66,5.75,-
2669,42.81,227.53,-15.72,134.29,5.87,-
2670,42.82,210.47,-15.72,124.58,5.76,-
2671,42.83,224.81,-15.72,132.13,5.83,-
2672,42.85,228.06,-15.72,134.37,5.61,-
2673,42.86,273.21,-15.72,161.93,5.8,-
2674,42.87,225.16,-15.72,133.78,5.8,-
2675,42.88,225.11,-15.72,133.31,5.82,-
2676,42.89,213.07,-15.72,126.67,5.82,-
2677,42.9,205.56,-15.72,122.17,5.82,-
2678,42.91,212.21,-15.72,125.91,5.77,-
2679,42.92,204.97,-15.72,121.39,5.69,-
2680,42.93,218.5,-15.72,129.54,5.76,-
2681,42.94,214.55,-15.72,126.98,5.78,-
2682,42.96,210.4,-15.72,124.37,5.79,-
2683,42.97,149.69,-15.72,87.87,5.96,-
2684,42.98,176.76,-15.72,104.73,5.86,-
2685,42.99,121.24,-15.72,71.66,5.61,-
2686,43.0,170.31,-15.72,99.02,5.75,-
2687,43.01,117.69,-15.72,65.89,5.7,-
2688,43.02,69.18,-15.72,34.31,5.28,-
2689,43.03,125.07,-15.72,71.4,5.51,-
2690,43.05,111.01,-15.72,59.76,5.4,-
2691,43.06,69.46,-15.72,37.55,5.32,-
2692,43.07,88.99,-15.72,46.98,5.62,-
2693,43.08,70.75,-15.72,36.14,5.54,-
2694,43.09,66.57,-15.72,34.89,5.62,-
2695,43.1,72.52,-15.72,37.46,5.64,-
2696,43.11,70.86,-15.72,36.83,5.67,-
2697,43.12,73.84,-15.72,39.47,5.67,-
2698,43.13,76.81,-15.72,41.71,5.72,-
2699,43.14,79.8,-15.72,44.86,5.69,-
2700,43.16,83.85,-15.72,44.36,5.7,-
2701,43.17,85.24,-15.72,41.65,5.64,-
2702,43.18,82.48,-15.72,40.66,5.66,-
2703,43.19,81.86,-15.72,39.73,5.73,-
2704,43.2,79.7,-15.72,40.3,5.73,-
2705,43.21,84.69,-15.72,41.6,5.73,-
2706,43.22,84.29,-15.72,40.78,5.72,-
2707,43.23,85.25,-15.72,41.86,5.71,-
2708,43.24,82.33,-15.72,41.49,5.69,-
2709,43.26,83.72,-15.72,42.72,5.7,-
2710,43.27,86.1,-15.72,43.95,5.73,-
2711,43.28,85.43,-15.72,44.22,5.74,-
2712,43.29,80.52,-15.72,43.74,5.77,-
2713,43.3,78.82,-15.72,43.65,5.77,-
2714,43.31,79.14,-15.72,43.87,5.77,-
2715,43.32,78.9,-15.72,43.86,5.76,-
2716,43.33,77.59,-15.72,42.59,5.7,-
2717,43.34,77.91,-15.72,42.77,5.73,-
2718,43.36,82.33,-15.72,41.91,5.7,-
2719,43.37,82.44,-15.72,42.29,5.73,-
2720,43.38,84.31,-15.72,42.81,5.76,-
2721,43.39,84.13,-15.72,42.23,5.73,-
2722,43.4,83.96,-15.72,42.13,5.67,-
2723,43.41,85.67,-15.72,44.36,5.56,-
2724,43.42,77.62,-15.72,43.85,5.88,-
2725,43.43,93.54,-15.72,56.21,5.82,-
2726,43.44,69.4,-15.72,35.85,5.42,-
2727,43.46,73.08,-15.72,41.52,5.73,-
2728,43.47,71.37,-15.72,42.82,5.79,-
2729,43.48,65.26,-15.72,36.62,5.59,-
2730,43.49,90.43,-15.72,54.73,5.63,-
2731,43.5,91.83,-15.72,50.37,5.46,-
2732,43.51,91.71,-15.72,50.36,0.0,-
2733,43.52,91.68,-15.72,50.41,0.0,-
2734,43.53,91.63,-15.72,50.42,0.0,-
2735,43.54,91.67,-15.72,50.47,0.0,-
2736,43.56,91.68,-15.72,50.5,0.0,-
2737,43.57,91.83,-15.72,50.6,0.0,-
2738,43.58,91.87,-15.72,50.62,0.0,-
2739,43.59,91.99,-15.72,50.67,0.0,-
2740,43.6,92.07,-15.72,50.71,0.0,-
2741,43.61,92.08,-15.72,50.69,0.0,-
2742,43.62,92.08,-15.72,50.67,0.0,-
2743,43.63,92.13,-15.72,50.67,0.0,-
2744,43.65,92.16,-15.72,50.66,0.0,-
2745,43.66,92.25,-15.72,50.71,0.0,-
2746,43.67,92.35,-15.72,50.72,0.0,-
2747,43.68,92.46,-15.72,50.78,0.0,-
2748,43.69,92.48,-15.72,50.77,0.0,-
2749,43.7,92.58,-15.72,50.82,0.0,-
2750,43.71,92.68,-15.72,50.87,0.0,-
2751,43.72,92.7,-15.72,50.87,0.0,-
2752,43.73,92.72,-15.72,50.88,0.0,-
2753,43.74,66.86,-15.72,40.74,5.66,-
